Sex,Age,Height,Weight,Team,Season,Sport,Event,ponderal_index,mass_index,surface_area,lean_body_mass,basal_metabolic_rate,estimated_energy_requirements
M,23,191,78.0,United States,Summer,Athletics,Athletics Men's 200 metres,11.194237091932386,21.380992845590857,2.0618436096228825,63.54299999999999,1939.3229999999999,3310.0964
M,27,191,78.0,United States,Summer,Athletics,Athletics Men's 200 metres,11.194237091932386,21.380992845590857,2.0618436096228825,63.54299999999999,1912.3229999999999,3271.9764
M,23,183,68.0,Canada,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1761.799,3031.4604
M,25,188,75.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.287238858441773,21.22000905387053,2.0046188106808955,61.521,1869.564,3204.208
M,20,177,71.0,Jamaica,Summer,Athletics,Athletics Men's 200 metres,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1793.281,3098.3148
M,20,177,71.0,Jamaica,Summer,Athletics,Athletics Men's 400 metres,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1793.281,3098.3148
M,20,177,71.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1793.281,3098.3148
M,24,177,71.0,West Indies Federation,Summer,Athletics,Athletics Men's 400 metres,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1766.281,3060.1948
M,24,177,71.0,West Indies Federation,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1766.281,3060.1948
M,28,177,71.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1739.281,3022.0748
M,19,187,76.0,South Africa,Summer,Athletics,Athletics Men's 400 metres,11.622211452985935,21.7335354170837,2.0081551581895547,61.661,1918.8110000000001,3279.5388000000003
M,22,187,76.0,South Africa,Summer,Athletics,Athletics Men's 400 metres,11.622211452985935,21.7335354170837,2.0081551581895547,61.661,1898.5610000000001,3250.9488
M,22,187,76.0,South Africa,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.622211452985935,21.7335354170837,2.0081551581895547,61.661,1898.5610000000001,3250.9488
M,20,177,71.0,Jamaica,Summer,Athletics,Athletics Men's 200 metres,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1793.281,3098.3148
M,20,177,71.0,Jamaica,Summer,Athletics,Athletics Men's 400 metres,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1793.281,3098.3148
M,20,177,71.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1793.281,3098.3148
M,28,177,71.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.803790210438406,22.66270867247598,1.8746998298809894,56.956,1739.281,3022.0748
M,21,183,72.0,United States,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.748413597026476,21.49959688255845,1.9320113555938376,58.965,1830.299,3144.7075999999997
M,21,182,68.0,Jamaica,Summer,Athletics,Athletics Men's 200 metres,11.279627268034464,20.528921627822726,1.8781677017361076,57.06999999999999,1770.296,3045.1244
M,21,182,68.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.279627268034464,20.528921627822726,1.8781677017361076,57.06999999999999,1770.296,3045.1244
M,18,178,68.0,Canada,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1770.534,3052.1304
M,23,178,74.0,Cyprus,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.121144334006175,23.355636914530994,1.9157741380712472,58.444,1819.284,3145.7612
M,20,167,63.0,Uganda,Summer,Athletics,Athletics Men's 100 metres,13.526677506616803,22.589551436050055,1.7082660064758168,51.03,1633.251,2855.9804
M,20,167,63.0,Uganda,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.526677506616803,22.589551436050055,1.7082660064758168,51.03,1633.251,2855.9804
M,25,175,71.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 400 metres,13.247813411078717,23.183673469387756,1.859318143232723,56.422,1749.525,3039.8728
M,24,183,77.0,Great Britain,Summer,Athletics,Athletics Men's 200 metres,12.564275652375535,22.99262444384723,1.9879338183575115,61.0,1878.799,3233.8516
M,24,183,77.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.564275652375535,22.99262444384723,1.9879338183575115,61.0,1878.799,3233.8516
M,21,183,77.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.564275652375535,22.99262444384723,1.9879338183575115,61.0,1899.049,3262.4416
M,22,185,73.0,Poland,Summer,Athletics,Athletics Men's Long Jump,11.529425700353384,21.32943754565376,1.9587456378676662,59.90599999999999,1847.305,3169.5164000000004
M,26,185,73.0,Poland,Summer,Athletics,Athletics Men's Long Jump,11.529425700353384,21.32943754565376,1.9587456378676662,59.90599999999999,1820.305,3131.3964000000005
M,24,187,79.0,United States,Summer,Athletics,Athletics Men's 200 metres,12.080982957709065,22.59143813091595,2.0414699998845554,62.88199999999999,1926.3110000000001,3302.5292000000004
M,24,187,79.0,United States,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.080982957709065,22.59143813091595,2.0414699998845554,62.88199999999999,1926.3110000000001,3302.5292000000004
M,28,187,79.0,United States,Summer,Athletics,Athletics Men's 200 metres,12.080982957709065,22.59143813091595,2.0414699998845554,62.88199999999999,1899.3110000000001,3264.4092
M,24,189,80.0,Paraguay,Summer,Athletics,Athletics Men's 400 metres,11.84962412251682,22.395789591556788,2.068304020467334,63.82299999999999,1950.067,3336.868
M,20,183,68.0,Jamaica,Summer,Athletics,Athletics Men's 400 metres,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1782.049,3060.0504
M,20,183,68.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.095723952747226,20.305174833527424,1.8856437745006427,57.337,1782.049,3060.0504
M,23,180,79.0,Poland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.545953360768173,24.382716049382715,1.9857766681672113,61.01299999999999,1898.04,3274.2872
M,22,178,76.0,Poland,Summer,Athletics,Athletics Men's Long Jump,13.475769856546883,23.98687034465345,1.937611047809188,59.257999999999996,1853.534,3202.3848
M,26,181,78.0,Soviet Union,Summer,Athletics,Athletics Men's 200 metres,13.15403151672223,23.808797045267237,1.9830035723596775,60.873000000000005,1869.0430000000001,3227.5463999999997
M,29,170,69.0,Poland,Summer,Athletics,Athletics Men's 200 metres,14.044372074089154,23.87543252595156,1.798674821220423,54.272999999999996,1670.01,2927.6792
M,29,170,69.0,Poland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.044372074089154,23.87543252595156,1.798674821220423,54.272999999999996,1670.01,2927.6792
M,29,184,72.0,Great Britain,Summer,Athletics,Athletics Men's 200 metres,11.55790252321854,21.266540642722116,1.9396597611934443,59.232,1781.3020000000001,3073.8636
M,19,180,68.0,United States,Summer,Athletics,Athletics Men's 200 metres,11.65980795610425,20.98765432098765,1.8631815619106393,56.536,1773.79,3053.3924
M,19,180,68.0,United States,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.65980795610425,20.98765432098765,1.8631815619106393,56.536,1773.79,3053.3924
M,23,182,78.0,Great Britain,Summer,Athletics,Athletics Men's 400 metres,12.938395983921884,23.54788069073783,1.990940522569632,61.14,1894.2960000000003,3261.5324
M,23,182,78.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.938395983921884,23.54788069073783,1.990940522569632,61.14,1894.2960000000003,3261.5324
M,25,180,73.0,United States,Summer,Athletics,Athletics Men's Long Jump,12.517146776406035,22.530864197530864,1.92022051575652,58.571,1802.04,3113.9464000000003
M,21,180,70.0,Iceland,Summer,Athletics,Athletics Men's 100 metres,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1787.79,3081.4260000000004
M,21,180,70.0,Iceland,Summer,Athletics,Athletics Men's 400 metres,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1787.79,3081.4260000000004
M,25,180,70.0,Iceland,Summer,Athletics,Athletics Men's 100 metres,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1760.79,3043.306
M,25,180,70.0,Iceland,Summer,Athletics,Athletics Men's 400 metres,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1760.79,3043.306
M,21,180,71.0,Australia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.17421124828532,21.91358024691358,1.8976830917162073,57.75699999999999,1801.54,3104.9728
M,25,180,71.0,Australia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.17421124828532,21.91358024691358,1.8976830917162073,57.75699999999999,1774.54,3066.8528
M,29,180,71.0,Australia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.17421124828532,21.91358024691358,1.8976830917162073,57.75699999999999,1747.54,3028.7328
M,23,182,73.0,Germany,Summer,Athletics,Athletics Men's 100 metres,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1825.546,3143.7984
M,27,182,73.0,Germany,Summer,Athletics,Athletics Men's Long Jump,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1798.546,3105.6784000000002
M,24,186,78.0,Austria,Summer,Athletics,Athletics Men's Long Jump,12.121483371189656,22.54595907041276,2.022569316009264,62.208,1907.558,3273.5864
M,26,180,77.0,Germany,Summer,Athletics,Athletics Men's 110 metres Hurdles,13.203017832647461,23.76543209876543,1.9642531037672764,60.199,1850.29,3198.6036
M,23,174,64.0,Germany,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.14876773530265,21.13885585942661,1.7717033959125974,53.306,1661.772,2888.7092000000002
M,26,180,74.0,West Germany,Summer,Athletics,Athletics Men's 100 metres,12.688614540466391,22.839506172839506,1.9313561673246706,58.977999999999994,1809.04,3127.9632
M,26,180,74.0,West Germany,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.688614540466391,22.839506172839506,1.9313561673246706,58.977999999999994,1809.04,3127.9632
M,24,191,92.0,Austria,Summer,Athletics,Athletics Men's Long Jump,13.203459134074098,25.218606946081522,2.211695536804678,69.241,2125.073,3630.2216000000003
M,25,181,73.0,Yugoslavia,Summer,Athletics,Athletics Men's Long Jump,12.310824368214394,22.282592106468055,1.9279488430981626,58.83800000000001,1807.0430000000001,3119.3424
M,29,181,73.0,Yugoslavia,Summer,Athletics,Athletics Men's Long Jump,12.310824368214394,22.282592106468055,1.9279488430981626,58.83800000000001,1780.0430000000001,3081.2224
M,33,181,73.0,Yugoslavia,Summer,Athletics,Athletics Men's Long Jump,12.310824368214394,22.282592106468055,1.9279488430981626,58.83800000000001,1753.0430000000001,3043.1024
M,22,181,76.0,Sweden,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.816748657319096,23.198315069747565,1.961232435598412,60.059,1868.5430000000001,3218.5728
M,22,181,76.0,Sweden,Summer,Athletics,Athletics Men's Long Jump,12.816748657319096,23.198315069747565,1.961232435598412,60.059,1868.5430000000001,3218.5728
M,28,183,69.0,Soviet Union,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.258896363817039,20.603780345785182,1.8973796017409306,57.744,1741.799,3007.3572000000004
M,27,180,76.0,Poland,Summer,Athletics,Athletics Men's 400 metres,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1829.79,3165.5268
M,27,180,76.0,Poland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1829.79,3165.5268
M,20,183,78.0,Belgium,Summer,Athletics,Athletics Men's 100 metres,12.727448063445348,23.291229956104985,1.998865489122317,61.407,1919.549,3295.5184
M,20,183,78.0,Belgium,Summer,Athletics,Athletics Men's 200 metres,12.727448063445348,23.291229956104985,1.998865489122317,61.407,1919.549,3295.5184
M,24,183,78.0,Belgium,Summer,Athletics,Athletics Men's 100 metres,12.727448063445348,23.291229956104985,1.998865489122317,61.407,1892.549,3257.3984
M,24,183,78.0,Belgium,Summer,Athletics,Athletics Men's 200 metres,12.727448063445348,23.291229956104985,1.998865489122317,61.407,1892.549,3257.3984
M,28,183,78.0,Belgium,Summer,Athletics,Athletics Men's 100 metres,12.727448063445348,23.291229956104985,1.998865489122317,61.407,1865.549,3219.2784
M,28,183,78.0,Belgium,Summer,Athletics,Athletics Men's 200 metres,12.727448063445348,23.291229956104985,1.998865489122317,61.407,1865.549,3219.2784
M,23,183,77.0,United States,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.564275652375535,22.99262444384723,1.9879338183575115,61.0,1885.549,3243.3815999999997
M,18,167,66.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.170805006931888,23.66524436157625,1.7423762306629422,52.251000000000005,1688.001,2945.6808
M,19,178,73.0,Jamaica,Summer,Athletics,Athletics Men's 100 metres,12.94383157273582,23.04002019946976,1.9047283280618037,58.03699999999999,1832.534,3160.3343999999997
M,19,178,73.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.94383157273582,23.04002019946976,1.9047283280618037,58.03699999999999,1832.534,3160.3343999999997
M,23,178,73.0,Jamaica,Summer,Athletics,Athletics Men's 100 metres,12.94383157273582,23.04002019946976,1.9047283280618037,58.03699999999999,1805.534,3122.2144
M,27,178,73.0,Jamaica,Summer,Athletics,Athletics Men's 100 metres,12.94383157273582,23.04002019946976,1.9047283280618037,58.03699999999999,1778.534,3084.0944
M,27,178,73.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.94383157273582,23.04002019946976,1.9047283280618037,58.03699999999999,1778.534,3084.0944
M,31,178,73.0,Jamaica,Summer,Athletics,Athletics Men's 100 metres,12.94383157273582,23.04002019946976,1.9047283280618037,58.03699999999999,1751.534,3045.9744
M,31,178,73.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.94383157273582,23.04002019946976,1.9047283280618037,58.03699999999999,1751.534,3045.9744
M,20,185,70.0,Swaziland,Summer,Athletics,Athletics Men's 100 metres,11.055613685270368,20.45288531775018,1.9241215060277292,58.685,1819.555,3117.936
M,20,185,70.0,Swaziland,Summer,Athletics,Athletics Men's 200 metres,11.055613685270368,20.45288531775018,1.9241215060277292,58.685,1819.555,3117.936
M,27,188,75.0,Serbia and Montenegro,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.287238858441773,21.22000905387053,2.0046188106808955,61.521,1856.064,3185.1479999999997
M,24,183,82.0,Soviet Union,Summer,Athletics,Athletics Men's 110 metres Hurdles,13.380137707724597,24.48565200513601,2.0418049435352117,63.035,1947.549,3351.5856000000003
M,28,179,75.0,Papua New Guinea,Summer,Athletics,Athletics Men's 400 metres,13.076820742418189,23.40750912892856,1.9345760550989224,59.117999999999995,1804.287,3127.054
M,23,176,71.0,Australia,Summer,Athletics,Athletics Men's 400 metres,13.023279019534186,22.920971074380166,1.8670149950637551,56.68900000000001,1768.028,3064.3288
M,21,163,51.0,Great Britain,Summer,Athletics,Athletics Men's 400 metres,11.776259384351016,19.195302796492154,1.5343331267254028,45.07799999999999,1441.489,2542.3048
M,21,163,51.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.776259384351016,19.195302796492154,1.5343331267254028,45.07799999999999,1441.489,2542.3048
M,26,183,75.0,Great Britain,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1837.799,3167.6980000000003
M,31,170,66.0,Finland,Summer,Athletics,Athletics Men's 400 metres Hurdles,13.433747201302667,22.837370242214536,1.7650132267039378,53.05199999999999,1615.26,2837.9788
M,31,170,66.0,Finland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.433747201302667,22.837370242214536,1.7650132267039378,53.05199999999999,1615.26,2837.9788
M,24,175,68.0,Germany,Summer,Athletics,Athletics Men's 400 metres,12.68804664723032,22.20408163265306,1.825514121572414,55.20099999999999,1715.025,2978.7624
M,24,175,68.0,Germany,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.68804664723032,22.20408163265306,1.825514121572414,55.20099999999999,1715.025,2978.7624
M,24,174,63.0,Finland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.958943239438545,20.808561236623067,1.7598848885263128,52.899,1641.272,2855.6324
M,21,187,75.0,Sweden,Summer,Athletics,Athletics Men's 100 metres,11.469287618078225,21.447567845806283,1.9968825659870124,61.254000000000005,1891.5610000000001,3236.9320000000002
M,23,175,66.0,Finland,Summer,Athletics,Athletics Men's 400 metres,12.314868804664723,21.551020408163264,1.8024992038297483,54.387,1694.275,2941.1988
M,27,175,66.0,Finland,Summer,Athletics,Athletics Men's 200 metres,12.314868804664723,21.551020408163264,1.8024992038297483,54.387,1667.275,2903.0788000000002
M,27,175,66.0,Finland,Summer,Athletics,Athletics Men's 400 metres,12.314868804664723,21.551020408163264,1.8024992038297483,54.387,1667.275,2903.0788000000002
M,20,193,77.0,Barbados,Summer,Athletics,Athletics Men's 400 metres,10.710723256193408,20.671695884453275,2.066112336771571,63.67,1955.8290000000002,3325.9316
M,20,193,77.0,Barbados,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,10.710723256193408,20.671695884453275,2.066112336771571,63.67,1955.8290000000002,3325.9316
M,24,193,77.0,Barbados,Summer,Athletics,Athletics Men's 400 metres,10.710723256193408,20.671695884453275,2.066112336771571,63.67,1928.8290000000002,3287.8116
M,24,193,77.0,Barbados,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,10.710723256193408,20.671695884453275,2.066112336771571,63.67,1928.8290000000002,3287.8116
M,19,183,91.0,Cayman Islands,Summer,Athletics,Athletics Men's 100 metres,14.848689407352905,27.173101615455817,2.1342041273272354,66.698,2105.049,3611.1567999999997
M,19,183,91.0,Cayman Islands,Summer,Athletics,Athletics Men's Long Jump,14.848689407352905,27.173101615455817,2.1342041273272354,66.698,2105.049,3611.1567999999997
M,27,183,91.0,Cayman Islands,Summer,Athletics,Athletics Men's Long Jump,14.848689407352905,27.173101615455817,2.1342041273272354,66.698,2051.049,3534.9168
M,31,183,91.0,Cayman Islands,Summer,Athletics,Athletics Men's 100 metres,14.848689407352905,27.173101615455817,2.1342041273272354,66.698,2024.049,3496.7968
M,31,183,91.0,Cayman Islands,Summer,Athletics,Athletics Men's Long Jump,14.848689407352905,27.173101615455817,2.1342041273272354,66.698,2024.049,3496.7968
M,24,174,75.0,Sweden,Summer,Athletics,Athletics Men's 100 metres,14.236837189807792,24.772096710265558,1.8952458991514696,57.783,1806.272,3138.194
M,24,174,75.0,Sweden,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.236837189807792,24.772096710265558,1.8952458991514696,57.783,1806.272,3138.194
M,21,191,84.0,United States,Summer,Athletics,Athletics Men's Long Jump,12.055332252850263,23.025684602944,2.1278166921454766,65.985,2035.3229999999999,3470.4372
M,24,180,70.0,Switzerland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1767.54,3052.8360000000002
M,25,176,73.0,Sweden,Summer,Athletics,Athletics Men's 400 metres,13.390131949661908,23.56663223140496,1.8891881960671537,57.503,1782.028,3092.3624
M,25,176,73.0,Sweden,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.390131949661908,23.56663223140496,1.8891881960671537,57.503,1782.028,3092.3624
M,19,173,68.0,Bahamas,Summer,Athletics,Athletics Men's 100 metres,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1738.769,3015.6204
M,19,173,68.0,Bahamas,Summer,Athletics,Athletics Men's 200 metres,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1738.769,3015.6204
M,25,186,76.0,Soviet Union,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.810676105261717,21.967857555786793,2.000363792125321,61.394000000000005,1873.308,3216.9628000000002
M,25,186,76.0,Soviet Union,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.810676105261717,21.967857555786793,2.000363792125321,61.394000000000005,1873.308,3216.9628000000002
M,26,188,78.0,Bahamas,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.738728412779444,22.068809416025353,2.0383134514077734,62.742000000000004,1904.0640000000003,3265.3183999999997
M,22,173,70.0,China,Summer,Athletics,Athletics Men's 100 metres,13.519471998952435,23.38868655818771,1.8328056518919316,55.480999999999995,1746.019,3034.124
M,22,173,70.0,China,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.519471998952435,23.38868655818771,1.8328056518919316,55.480999999999995,1746.019,3034.124
M,26,173,70.0,China,Summer,Athletics,Athletics Men's 100 metres,13.519471998952435,23.38868655818771,1.8328056518919316,55.480999999999995,1719.019,2996.004
M,26,173,70.0,China,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.519471998952435,23.38868655818771,1.8328056518919316,55.480999999999995,1719.019,2996.004
M,27,184,72.0,Chinese Taipei,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.55790252321854,21.266540642722116,1.9396597611934443,59.232,1794.8020000000001,3092.9236
M,22,172,67.0,Chinese Taipei,Summer,Athletics,Athletics Men's 100 metres,13.167079628208837,22.647376960519203,1.7914563832133348,53.992999999999995,1699.766,2958.0876000000003
M,22,172,67.0,Chinese Taipei,Summer,Athletics,Athletics Men's Long Jump,13.167079628208837,22.647376960519203,1.7914563832133348,53.992999999999995,1699.766,2958.0876000000003
M,26,172,67.0,Chinese Taipei,Summer,Athletics,Athletics Men's 100 metres,13.167079628208837,22.647376960519203,1.7914563832133348,53.992999999999995,1672.766,2919.9676
M,26,172,67.0,Chinese Taipei,Summer,Athletics,Athletics Men's 200 metres,13.167079628208837,22.647376960519203,1.7914563832133348,53.992999999999995,1672.766,2919.9676
M,26,172,67.0,Chinese Taipei,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.167079628208837,22.647376960519203,1.7914563832133348,53.992999999999995,1672.766,2919.9676
M,24,168,69.0,India,Summer,Athletics,Athletics Men's 200 metres,14.551951733074185,24.44727891156463,1.7833082407600263,53.73899999999999,1693.754,2964.5371999999998
M,25,181,75.0,Poland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.648107227617528,22.89307408198773,1.9502232397348658,59.652,1834.5430000000001,3166.436
M,22,177,65.0,Dominican Republic,Summer,Athletics,Athletics Men's 100 metres,11.721779770119667,20.747550193111813,1.8056564282619463,54.513999999999996,1697.281,2937.974
M,22,177,65.0,Dominican Republic,Summer,Athletics,Athletics Men's 200 metres,11.721779770119667,20.747550193111813,1.8056564282619463,54.513999999999996,1697.281,2937.974
M,20,178,68.0,Japan,Summer,Athletics,Athletics Men's 200 metres,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1757.034,3033.0704000000005
M,20,178,68.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1757.034,3033.0704000000005
M,24,178,68.0,Japan,Summer,Athletics,Athletics Men's 100 metres,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1730.034,2994.9504
M,24,178,68.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1730.034,2994.9504
M,28,178,68.0,Japan,Summer,Athletics,Athletics Men's 200 metres,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1703.034,2956.8304000000003
M,28,178,68.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1703.034,2956.8304000000003
M,21,183,76.0,Japan,Summer,Athletics,Athletics Men's 100 metres,12.401103241305723,22.694018931589476,1.9769202064523155,60.593,1885.299,3238.8948
M,21,183,76.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.401103241305723,22.694018931589476,1.9769202064523155,60.593,1885.299,3238.8948
M,23,184,78.0,Brazil,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.521061066820087,23.03875236294896,2.0067785554485575,61.67399999999999,1904.3020000000001,3272.3244
M,31,184,78.0,Brazil,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.521061066820087,23.03875236294896,2.0067785554485575,61.67399999999999,1850.3020000000001,3196.0844
M,26,180,78.0,Finland,Summer,Athletics,Athletics Men's 400 metres,13.374485596707817,24.074074074074073,1.9750545540121707,60.605999999999995,1864.04,3222.1504
M,26,166,54.0,Indonesia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.805095254001928,19.5964581216432,1.5929862802480705,47.099999999999994,1463.998,2581.4832
M,28,179,76.0,Soviet Union,Summer,Athletics,Athletics Men's 100 metres,13.251178352317098,23.719609250647608,1.9454969211154745,59.52499999999999,1818.037,3150.6008
M,28,179,76.0,Soviet Union,Summer,Athletics,Athletics Men's 200 metres,13.251178352317098,23.719609250647608,1.9454969211154745,59.52499999999999,1818.037,3150.6008
M,28,179,76.0,Soviet Union,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.251178352317098,23.719609250647608,1.9454969211154745,59.52499999999999,1818.037,3150.6008
M,32,179,76.0,Soviet Union,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.251178352317098,23.719609250647608,1.9454969211154745,59.52499999999999,1791.037,3112.4808000000003
M,24,175,72.0,Thailand,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.434402332361516,23.510204081632654,1.8704031272337285,56.82899999999999,1770.025,3072.9496000000004
M,20,190,72.0,Thailand,Summer,Athletics,Athletics Men's Long Jump,10.49715701997376,19.94459833795014,1.985313040873096,60.834,1872.0700000000002,3192.0096000000003
M,24,190,90.0,Tonga,Summer,Athletics,Athletics Men's 100 metres,13.121446274967198,24.930747922437675,2.1828090758710625,68.16,2092.57,3577.732
M,24,190,90.0,Tonga,Summer,Athletics,Athletics Men's 200 metres,13.121446274967198,24.930747922437675,2.1828090758710625,68.16,2092.57,3577.732
M,21,168,67.0,India,Summer,Athletics,Athletics Men's 100 metres,14.130156030666237,23.738662131519277,1.7611540428373396,52.925,1686.504,2946.0335999999998
M,25,187,85.0,Sweden,Summer,Athletics,Athletics Men's Long Jump,12.998525967155322,24.307243558580453,2.1059814031205817,65.324,2002.0610000000001,3434.28
M,29,187,85.0,Sweden,Summer,Athletics,Athletics Men's Long Jump,12.998525967155322,24.307243558580453,2.1059814031205817,65.324,1975.0610000000001,3396.16
M,21,180,81.0,Canada,Summer,Athletics,Athletics Men's Long Jump,13.888888888888888,25.0,2.006989141827714,61.827,1939.04,3340.4408000000003
M,25,180,81.0,Canada,Summer,Athletics,Athletics Men's 100 metres,13.888888888888888,25.0,2.006989141827714,61.827,1912.04,3302.3208
M,25,180,81.0,Canada,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.888888888888888,25.0,2.006989141827714,61.827,1912.04,3302.3208
M,29,180,81.0,Canada,Summer,Athletics,Athletics Men's 100 metres,13.888888888888888,25.0,2.006989141827714,61.827,1885.04,3264.2008
M,29,180,81.0,Canada,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.888888888888888,25.0,2.006989141827714,61.827,1885.04,3264.2008
M,33,180,81.0,Canada,Summer,Athletics,Athletics Men's 100 metres,13.888888888888888,25.0,2.006989141827714,61.827,1858.04,3226.0808
M,26,175,68.0,Indonesia,Summer,Athletics,Athletics Men's 100 metres,12.68804664723032,22.20408163265306,1.825514121572414,55.20099999999999,1701.525,2959.7024
