Sex,Age,Height,Weight,Team,Season,Sport,Event
M,18.0,185.0,83.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,185.0,83.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,26.0,185.0,83.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 100 metres
M,21.0,170.0,61.0,Tanzania,Summer,Athletics,Athletics Men's 200 metres
M,21.0,170.0,61.0,Tanzania,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,21.0,170.0,61.0,Tanzania,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,180.0,80.0,Senegal,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,23.0,176.0,68.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 100 metres
M,23.0,176.0,68.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,176.0,68.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 100 metres
M,27.0,176.0,68.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 200 metres
M,27.0,176.0,68.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,29.0,167.0,62.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,21.0,165.0,76.0,Equatorial Guinea,Summer,Athletics,Athletics Men's 100 metres
M,30.0,169.0,73.0,Uganda,Summer,Athletics,Athletics Men's Long Jump
M,24.0,193.0,88.0,United States,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,25.0,177.0,70.0,Germany,Summer,Athletics,Athletics Men's 200 metres
M,20.0,168.0,61.0,Ethiopia,Summer,Athletics,Athletics Men's 100 metres
M,20.0,168.0,61.0,Ethiopia,Summer,Athletics,Athletics Men's 200 metres
M,20.0,168.0,61.0,Ethiopia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,23.0,168.0,61.0,Ethiopia,Summer,Athletics,Athletics Men's 100 metres
M,23.0,183.0,80.0,United States,Summer,Athletics,Athletics Men's 400 metres
M,23.0,183.0,80.0,United States,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,183.0,79.0,Canada,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,30.0,181.0,73.0,France,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,29.0,169.0,80.0,Hungary,Summer,Athletics,Athletics Men's 100 metres
M,23.0,168.0,58.0,Indonesia,Summer,Athletics,Athletics Men's 100 metres
M,23.0,168.0,58.0,Indonesia,Summer,Athletics,Athletics Men's 200 metres
M,23.0,168.0,58.0,Indonesia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,174.0,67.0,Austria,Summer,Athletics,Athletics Men's 100 metres
M,27.0,174.0,67.0,Austria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,23.0,171.0,70.0,Czechoslovakia,Summer,Athletics,Athletics Men's Long Jump
M,19.0,175.0,68.0,Papua New Guinea,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,19.0,175.0,68.0,Papua New Guinea,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,19.0,186.0,83.0,Liberia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,178.0,71.0,Germany,Summer,Athletics,Athletics Men's 400 metres
M,25.0,178.0,71.0,Germany,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,24.0,193.0,77.0,United States,Summer,Athletics,Athletics Men's 400 metres
M,24.0,193.0,77.0,United States,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,25.0,182.0,75.0,Argentina,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,25.0,182.0,75.0,Argentina,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,21.0,191.0,82.0,Bahamas,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,27.0,175.0,68.0,United States,Summer,Athletics,Athletics Men's 400 metres
M,27.0,175.0,68.0,United States,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,27.0,178.0,70.0,Canada,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,23.0,188.0,73.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,190.0,85.0,Great Britain,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,19.0,180.0,77.0,Hong Kong,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,175.0,64.0,Zimbabwe,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,171.0,67.0,Zambia,Summer,Athletics,Athletics Men's 100 metres
M,22.0,171.0,67.0,Zambia,Summer,Athletics,Athletics Men's 200 metres
M,22.0,174.0,64.0,Vietnam,Summer,Athletics,Athletics Men's 100 metres
M,22.0,174.0,64.0,Vietnam,Summer,Athletics,Athletics Men's 200 metres
M,24.0,160.0,78.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,178.0,63.0,Senegal,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,30.0,178.0,63.0,Senegal,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,20.0,180.0,60.0,Senegal,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,183.0,75.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,26.0,184.0,78.0,West Germany,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,21.0,174.0,65.0,France,Summer,Athletics,Athletics Men's 400 metres
M,21.0,174.0,65.0,France,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,20.0,175.0,68.0,Puerto Rico,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,24.0,182.0,82.0,Estonia,Summer,Athletics,Athletics Men's 100 metres
M,24.0,182.0,82.0,Estonia,Summer,Athletics,Athletics Men's 200 metres
M,20.0,172.0,59.0,Thailand,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,19.0,181.0,74.0,Norway,Summer,Athletics,Athletics Men's 100 metres
M,19.0,181.0,74.0,Norway,Summer,Athletics,Athletics Men's 200 metres
M,22.0,175.0,65.0,United States,Summer,Athletics,Athletics Men's 400 metres
M,22.0,175.0,65.0,United States,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,175.0,71.0,Cameroon,Summer,Athletics,Athletics Men's 100 metres
M,22.0,175.0,71.0,Cameroon,Summer,Athletics,Athletics Men's 200 metres
M,24.0,165.0,69.0,Zimbabwe,Summer,Athletics,Athletics Men's 400 metres
M,20.0,172.0,82.0,Ghana,Summer,Athletics,Athletics Men's 100 metres
M,20.0,172.0,82.0,Ghana,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,172.0,82.0,Ghana,Summer,Athletics,Athletics Men's 100 metres
M,22.0,176.0,62.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,30.0,176.0,62.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,181.0,73.0,New Zealand,Summer,Athletics,Athletics Men's 100 metres
M,23.0,184.0,70.0,Botswana,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,170.0,70.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 100 metres
M,22.0,170.0,70.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,20.0,176.0,74.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 400 metres
M,20.0,176.0,74.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,176.0,74.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 100 metres
M,28.0,176.0,74.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,32.0,176.0,74.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,175.0,64.0,Liberia,Summer,Athletics,Athletics Men's 400 metres
M,20.0,176.0,74.0,Tuvalu,Summer,Athletics,Athletics Men's 100 metres
M,26.0,196.0,87.0,Italy,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,30.0,170.0,68.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,20.0,196.0,82.0,Poland,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,24.0,196.0,82.0,Poland,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,20.0,178.0,77.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,26.0,178.0,73.0,Australia,Summer,Athletics,Athletics Men's 200 metres
M,26.0,190.0,85.0,Uzbekistan,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,19.0,172.0,70.0,Cuba,Summer,Athletics,Athletics Men's 400 metres
M,20.0,183.0,75.0,New Zealand,Summer,Athletics,Athletics Men's Long Jump
M,20.0,178.0,66.0,United States,Summer,Athletics,Athletics Men's 200 metres
M,27.0,183.0,93.0,United States,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,22.0,188.0,81.0,United States,Summer,Athletics,Athletics Men's 100 metres
M,22.0,188.0,81.0,United States,Summer,Athletics,Athletics Men's 200 metres
M,22.0,188.0,81.0,United States,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,32.0,177.0,74.0,Austria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,175.0,77.0,Bahamas,Summer,Athletics,Athletics Men's 100 metres
M,22.0,175.0,77.0,Bahamas,Summer,Athletics,Athletics Men's 200 metres
M,22.0,175.0,77.0,Bahamas,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,180.0,76.0,Germany,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,26.0,180.0,76.0,Germany,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,22.0,180.0,73.0,Czech Republic,Summer,Athletics,Athletics Men's Long Jump
M,26.0,180.0,73.0,Czech Republic,Summer,Athletics,Athletics Men's Long Jump
M,23.0,174.0,71.0,Poland,Summer,Athletics,Athletics Men's 100 metres
M,23.0,174.0,71.0,Poland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,31.0,174.0,71.0,Poland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,172.0,72.0,Poland,Summer,Athletics,Athletics Men's Long Jump
M,24.0,183.0,72.0,Poland,Summer,Athletics,Athletics Men's 100 metres
M,24.0,183.0,72.0,Poland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,183.0,72.0,Poland,Summer,Athletics,Athletics Men's 100 metres
M,28.0,183.0,72.0,Poland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,32.0,183.0,72.0,Poland,Summer,Athletics,Athletics Men's 200 metres
M,25.0,175.0,62.0,Japan,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,23.0,188.0,82.0,Belgium,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,27.0,188.0,82.0,Belgium,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,20.0,190.0,79.0,Ghana,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,24.0,190.0,79.0,Ghana,Summer,Athletics,Athletics Men's 100 metres
M,24.0,190.0,79.0,Ghana,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,190.0,79.0,Ghana,Summer,Athletics,Athletics Men's 200 metres
M,28.0,190.0,79.0,Ghana,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,183.0,72.0,Botswana,Summer,Athletics,Athletics Men's 400 metres
M,23.0,180.0,70.0,Cameroon,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,31.0,180.0,70.0,France,Summer,Athletics,Athletics Men's 100 metres
M,31.0,180.0,70.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,29.0,172.0,75.0,Australia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,175.0,68.0,Ghana,Summer,Athletics,Athletics Men's 100 metres
M,24.0,181.0,71.0,West Germany,Summer,Athletics,Athletics Men's 400 metres
M,28.0,178.0,73.0,Dominican Republic,Summer,Athletics,Athletics Men's 100 metres
M,25.0,190.0,77.0,Nigeria,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,29.0,190.0,77.0,Nigeria,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,25.0,185.0,75.0,Italy,Summer,Athletics,Athletics Men's 400 metres
M,25.0,185.0,75.0,Italy,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,29.0,185.0,75.0,Italy,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,184.0,83.0,Canada,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,25.0,170.0,68.0,Kenya,Summer,Athletics,Athletics Men's 400 metres
M,25.0,170.0,68.0,Kenya,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,29.0,170.0,68.0,Kenya,Summer,Athletics,Athletics Men's 400 metres
M,29.0,170.0,68.0,Kenya,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,28.0,167.0,63.0,Kenya,Summer,Athletics,Athletics Men's 200 metres
M,20.0,170.0,73.0,Malaysia,Summer,Athletics,Athletics Men's 100 metres
M,24.0,170.0,73.0,Malaysia,Summer,Athletics,Athletics Men's 100 metres
M,22.0,195.0,84.0,Sweden,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,22.0,195.0,84.0,Sweden,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,194.0,85.0,Sweden,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,30.0,194.0,85.0,Sweden,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,34.0,194.0,85.0,Sweden,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,20.0,178.0,75.0,Zimbabwe,Summer,Athletics,Athletics Men's 400 metres
M,24.0,178.0,75.0,Zimbabwe,Summer,Athletics,Athletics Men's 400 metres
M,22.0,191.0,73.0,Belgium,Summer,Athletics,Athletics Men's Long Jump
M,27.0,191.0,73.0,Belgium,Summer,Athletics,Athletics Men's Long Jump
M,30.0,178.0,66.0,South Africa,Summer,Athletics,Athletics Men's 200 metres
M,23.0,189.0,75.0,Romania,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,21.0,177.0,69.0,Great Britain,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,21.0,182.0,77.0,United States,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,173.0,68.0,Canada,Summer,Athletics,Athletics Men's 100 metres
M,23.0,173.0,68.0,Canada,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,186.0,74.0,Syria,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,23.0,184.0,83.0,Germany,Summer,Athletics,Athletics Men's 100 metres
M,22.0,184.0,73.0,Germany,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,172.0,64.0,Liberia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,17.0,195.0,79.0,Nigeria,Summer,Athletics,Athletics Men's 200 metres
M,17.0,195.0,79.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,21.0,195.0,79.0,Nigeria,Summer,Athletics,Athletics Men's 200 metres
M,25.0,195.0,79.0,Portugal,Summer,Athletics,Athletics Men's 100 metres
M,25.0,195.0,79.0,Portugal,Summer,Athletics,Athletics Men's 200 metres
M,29.0,195.0,79.0,Portugal,Summer,Athletics,Athletics Men's 100 metres
M,25.0,176.0,73.0,United States,Summer,Athletics,Athletics Men's Long Jump
M,19.0,181.0,73.0,Canada,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,25.0,183.0,82.0,Jamaica,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,33.0,186.0,66.0,Great Britain,Summer,Athletics,Athletics Men's Long Jump
M,29.0,176.0,71.0,Uganda,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,24.0,183.0,73.0,Kenya,Summer,Athletics,Athletics Men's 400 metres
M,24.0,183.0,73.0,Kenya,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,28.0,183.0,73.0,Kenya,Summer,Athletics,Athletics Men's 400 metres
M,19.0,167.0,65.0,Japan,Summer,Athletics,Athletics Men's Long Jump
M,23.0,167.0,65.0,Japan,Summer,Athletics,Athletics Men's Long Jump
M,20.0,188.0,80.0,Nigeria,Summer,Athletics,Athletics Men's 200 metres
M,19.0,170.0,73.0,Uganda,Summer,Athletics,Athletics Men's 100 metres
M,19.0,170.0,73.0,Uganda,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,23.0,183.0,72.0,Cuba,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,26.0,184.0,76.0,Australia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,27.0,175.0,66.0,Saint Vincent and the Grenadines,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,20.0,178.0,70.0,Canada,Summer,Athletics,Athletics Men's 200 metres
M,20.0,178.0,70.0,Canada,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,24.0,178.0,70.0,Canada,Summer,Athletics,Athletics Men's 200 metres
M,19.0,183.0,74.0,Uganda,Summer,Athletics,Athletics Men's 200 metres
M,19.0,183.0,74.0,Uganda,Summer,Athletics,Athletics Men's 400 metres
M,23.0,183.0,74.0,Uganda,Summer,Athletics,Athletics Men's 400 metres
M,26.0,180.0,72.0,Benin,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,18.0,180.0,86.0,Nigeria,Summer,Athletics,Athletics Men's 200 metres
M,22.0,180.0,86.0,Nigeria,Summer,Athletics,Athletics Men's 100 metres
M,24.0,189.0,84.0,Nigeria,Summer,Athletics,Athletics Men's 100 metres
M,25.0,175.0,72.0,Qatar,Summer,Athletics,Athletics Men's 100 metres
M,25.0,175.0,72.0,Qatar,Summer,Athletics,Athletics Men's 200 metres
M,24.0,176.0,70.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,24.0,176.0,70.0,Japan,Summer,Athletics,Athletics Men's Long Jump
M,22.0,173.0,63.0,Japan,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,22.0,173.0,63.0,Japan,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,26.0,173.0,63.0,Japan,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,26.0,173.0,63.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,30.0,173.0,63.0,Japan,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,26.0,193.0,83.0,Chile,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,22.0,187.0,72.0,Canada,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,187.0,72.0,Canada,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,180.0,72.0,Sweden,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,182.0,72.0,Greece,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,24.0,177.0,58.0,Nepal,Summer,Athletics,Athletics Men's 400 metres
M,27.0,180.0,70.0,Nigeria,Summer,Athletics,Athletics Men's 100 metres
M,27.0,180.0,70.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,31.0,180.0,70.0,Nigeria,Summer,Athletics,Athletics Men's 400 metres
M,31.0,180.0,70.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,170.0,61.0,Japan,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,22.0,170.0,61.0,Japan,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,20.0,175.0,66.0,Ghana,Summer,Athletics,Athletics Men's 200 metres
M,24.0,175.0,66.0,Ghana,Summer,Athletics,Athletics Men's 200 metres
M,24.0,175.0,66.0,Ghana,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,19.0,180.0,65.0,Somalia,Summer,Athletics,Athletics Men's 400 metres
M,20.0,168.0,57.0,Japan,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,20.0,168.0,57.0,Japan,Summer,Athletics,Athletics Men's Long Jump
M,20.0,183.0,76.0,Uganda,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,20.0,183.0,76.0,Uganda,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,175.0,67.0,Uganda,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,22.0,178.0,65.0,Nigeria,Summer,Athletics,Athletics Men's 100 metres
M,22.0,178.0,65.0,Nigeria,Summer,Athletics,Athletics Men's 200 metres
M,22.0,178.0,65.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,18.0,180.0,81.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,25.0,173.0,61.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,173.0,60.0,Uganda,Summer,Athletics,Athletics Men's 400 metres
M,25.0,173.0,60.0,Uganda,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,29.0,173.0,60.0,Uganda,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,178.0,70.0,Spain,Summer,Athletics,Athletics Men's Long Jump
M,19.0,170.0,60.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,29.0,180.0,76.0,Nigeria,Summer,Athletics,Athletics Men's Long Jump
M,25.0,173.0,70.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,20.0,178.0,59.0,South Africa,Summer,Athletics,Athletics Men's 400 metres
M,20.0,178.0,59.0,South Africa,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,24.0,178.0,59.0,South Africa,Summer,Athletics,Athletics Men's 400 metres
M,21.0,190.0,80.0,Latvia,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,25.0,190.0,80.0,Latvia,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,24.0,190.0,78.0,Spain,Summer,Athletics,Athletics Men's Long Jump
M,28.0,190.0,78.0,Spain,Summer,Athletics,Athletics Men's Long Jump
M,27.0,178.0,80.0,Bahamas,Summer,Athletics,Athletics Men's 400 metres
M,27.0,178.0,80.0,Bahamas,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,31.0,178.0,80.0,Bahamas,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,26.0,191.0,93.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,22.0,177.0,63.0,Cuba,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,22.0,177.0,63.0,Cuba,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,19.0,184.0,72.0,Venezuela,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,19.0,183.0,87.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,183.0,77.0,Nigeria,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,22.0,175.0,68.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 100 metres
M,32.0,170.0,69.0,Uganda,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,173.0,69.0,Uganda,Summer,Athletics,Athletics Men's 200 metres
M,19.0,175.0,64.0,Poland,Summer,Athletics,Athletics Men's 400 metres
M,29.0,178.0,68.0,Nigeria,Summer,Athletics,Athletics Men's 200 metres
M,29.0,178.0,68.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,33.0,178.0,68.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,195.0,75.0,Poland,Summer,Athletics,Athletics Men's 400 metres
M,27.0,195.0,75.0,Poland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,172.0,72.0,West Germany,Summer,Athletics,Athletics Men's 200 metres
M,23.0,189.0,75.0,Nigeria,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,27.0,178.0,74.0,Uganda,Summer,Athletics,Athletics Men's 400 metres
M,27.0,178.0,74.0,Uganda,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
